Bank Ticker,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC
Stock Info,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,14.9569,15.0918,14.928,14.9473,51604424,44.8766,45.2966,44.7001,45.0007,14793526,162.2519,162.5905,159.6404,159.7178,3421183,63.431,63.911,63.2301,63.2992,13967357,30.4242,30.5473,29.9979,30.2252,9400557,42.2512,42.6319,42.1862,42.4741,28710524
2016-09-26,14.8317,14.8703,14.4658,14.5332,94972090,44.3899,44.5044,43.7409,43.7981,22646738,158.4604,158.5958,155.7232,156.1874,2772196,62.6874,62.8756,61.6896,61.9155,16408130,29.8653,29.9032,29.3207,29.3917,10217675,42.1305,42.2512,41.4619,41.6755,30937973
2016-09-27,14.4561,14.7739,14.2635,14.7258,81992627,43.445,44.3612,43.1014,44.2563,16165734,155.4524,158.0919,154.5819,157.5512,2602686,61.5673,62.5038,61.2849,62.4615,13711386,29.1928,29.8274,29.0033,29.6948,9753462,41.5919,41.8798,41.4712,41.8705,24359007
2016-09-28,14.7932,14.8221,14.591,14.8125,66076402,44.4567,44.7716,43.9986,44.7335,15871608,157.9865,158.4217,156.3809,158.0929,1678107,62.6685,62.8474,62.1169,62.7909,11278036,29.7801,30.121,29.6664,30.0926,7425143,42.1212,42.2326,41.7451,42.0748,28220297
2016-09-29,14.8125,14.928,14.5043,14.6006,78997682,44.6667,45.2393,43.34,43.7122,28066787,158.0252,158.5862,152.599,153.7404,3733830,62.7815,63.2615,61.5108,61.7932,18727192,30.0926,30.4147,29.117,29.4012,12529741,41.9634,42.0284,41.0533,41.2019,45266713
2016-09-30,14.6969,15.1496,14.6102,15.0725,119428684,44.2181,45.3347,43.9604,45.0771,25563084,154.7076,157.087,152.6281,155.9843,4497189,62.1979,63.1204,62.1979,62.678,21680093,29.619,30.6136,29.3633,30.3673,16269726,41.1648,41.5362,40.9512,41.1183,54117665
2016-10-03,15.0147,15.1496,14.928,15.0532,69873051,44.8766,45.1057,44.6476,44.8862,13819786,155.2396,156.4196,154.9978,155.7909,2444718,62.4521,62.9886,62.3673,62.6027,14901651,30.3294,30.4526,29.8037,30.2631,10324254,40.9698,41.0069,40.4497,40.7005,38197732
2016-10-04,15.1207,15.4578,15.0918,15.217,98501476,44.953,46.2224,44.9339,45.5734,25541972,155.9553,158.7699,155.9456,156.9516,2469912,62.7733,63.693,62.669,63.1431,17226890,30.3768,30.6894,30.1305,30.3484,9525387,40.5055,40.9419,40.4405,40.6262,44008293
2016-10-05,15.3711,15.6311,15.3711,15.5155,86056859,45.8215,46.6518,45.8215,46.4323,18173364,157.9671,161.1106,157.6625,160.9462,2548215,63.418,64.5368,63.3327,64.1765,16279971,30.4715,30.9972,30.4052,30.8409,11157666,40.7005,41.8612,40.7005,41.7776,40458953
2016-10-06,15.5733,15.6311,15.4433,15.6215,75886664,46.6041,46.8523,46.1651,46.8332,15721047,161.7006,161.807,159.418,161.6716,2858217,64.2144,64.442,63.5697,64.3472,17484978,30.7651,30.9262,30.4999,30.6799,11347166,41.9541,42.1491,41.6291,41.9541,29878198
2016-10-07,15.5926,15.6504,15.3903,15.5348,99605412,46.7664,47.1529,46.461,47.0336,16583991,162.0101,164.4089,160.7914,164.2638,3390244,64.2713,64.6411,63.9016,64.5747,18497019,30.6325,30.803,30.2631,30.6041,11406104,41.9726,42.2048,41.7219,42.0934,24893588
2016-10-10,15.6167,15.7948,15.5878,15.6985,64158491,47.2054,47.6826,47.1195,47.2913,14022675,164.9312,166.1208,164.5249,165.4341,2532001,64.7928,65.4754,64.6885,65.0772,13027466,30.8978,30.983,30.6988,30.8409,6609180,42.4369,42.6412,42.1955,42.3905,21804917
2016-10-11,15.66,15.7274,15.4337,15.5155,77373955,47.0336,47.3867,46.4705,46.7568,16033289,164.2734,165.2697,162.4067,163.4997,2679967,64.9445,65.2478,64.404,64.7643,15657104,30.7746,31.0256,30.2631,30.481,6827702,42.5298,42.5437,41.9262,42.2048,25442608
2016-10-12,15.4963,15.6407,15.4192,15.4385,67165750,46.7377,46.9716,46.4419,46.48,14407344,163.4997,164.4185,162.7849,163.7511,2404792,64.7169,65.0298,64.5178,64.5937,11899831,30.481,30.6704,30.1963,30.2252,6743261,42.2605,42.5577,42.0794,42.0841,21780463
2016-10-13,15.4963,15.4963,15.0244,15.2459,78636990,45.7356,46.461,45.3729,46.2605,22302168,162.1069,162.1359,160.0854,161.9328,2713705,63.9584,64.3472,63.3517,64.2239,17890046,29.8274,31.2577,29.3254,30.0547,13893520,42.0098,42.0098,41.1183,41.5548,44174614
2016-10-14,15.5541,15.6311,15.3518,15.4096,108865677,47.339,47.6731,46.1842,46.3942,28291799,165.9758,167.2815,163.5674,164.9312,5282325,65.2289,65.4469,63.8067,64.0153,24163776,30.5378,31.0588,30.2063,30.3768,13734116,41.9448,42.2698,41.1508,41.5176,45418598
2016-10-17,15.5733,15.5974,15.3133,15.4578,101795541,46.3751,46.9,46.2033,46.3846,16654956,164.9118,165.6566,162.929,163.461,3061380,63.9205,64.2713,63.2711,63.6835,14963411,30.3578,30.4715,29.9411,30.1116,10114266,41.3598,41.5641,41.1555,41.3226,18861278
2016-10-18,15.5926,15.6696,15.5155,15.66,71433078,46.9382,47.0432,46.585,46.7568,18159870,166.3723,167.7845,165.4921,166.972,4482486,64.3282,64.6695,64.0343,64.186,11870286,30.5473,30.7936,30.3484,30.6136,13091636,41.5548,41.7869,41.239,41.7405,23877562
2016-10-19,15.6985,15.92,15.6793,15.8623,97968987,46.8714,47.444,46.795,47.2245,14663626,167.6877,169.922,167.504,168.7904,3676036,64.2903,64.9445,64.2903,64.8022,12705774,31.1061,31.2577,30.481,31.1914,18522741,41.6569,42.2791,41.6569,42.0284,26976973
2016-10-20,15.843,16.0163,15.8045,15.9489,88081209,47.2054,47.6253,46.9668,47.3199,13522551,168.2971,170.0284,168.1037,168.7904,2471135,64.5463,65.1151,64.4135,64.7169,14122005,31.1061,31.4377,30.8551,31.163,10650671,41.7591,42.0562,41.4712,41.7219,27210558
2016-10-21,15.8526,16.0549,15.7948,16.0549,77954926,46.8332,47.3717,46.7472,47.3104,12728627,167.1751,169.1676,166.8559,168.9451,2004401,64.2903,64.9729,64.186,64.935,12175674,30.8788,31.7502,30.822,31.6745,13910338,41.5455,42.0609,41.4712,41.8705,21490816
2016-10-24,16.1319,16.1801,15.9971,16.1512,68244817,47.549,47.6063,47.2627,47.3199,10753462,169.7479,170.0284,168.6356,169.3804,1943200,65.3901,65.4659,64.9397,65.2952,10197123,31.7976,31.9018,31.5797,31.6176,9221301,42.2048,42.4184,42.0562,42.2698,19303808
2016-10-25,16.0934,16.1993,16.0645,16.103,49350278,47.234,47.5347,47.0527,47.3295,9790517,169.303,170.1929,168.9171,169.7963,2423299,65.3047,65.3521,64.8307,65.2289,9945050,31.6271,31.8165,31.4471,31.5892,7912666,42.2234,42.5298,42.1676,42.4555,20402012
2016-10-26,16.026,16.2475,16.0067,16.2475,58730367,47.0241,47.7781,46.9668,47.7303,13960034,169.0612,172.0693,168.2294,171.2665,2533800,64.8212,65.6555,64.8212,65.5418,9801266,31.3998,31.8734,31.3145,31.8165,9112972,42.2141,42.8734,42.1955,42.8548,25181900
2016-10-27,16.3245,16.469,16.2421,16.286,97937253,48.0262,48.2934,47.6253,47.654,19181449,172.3498,172.9881,170.7829,171.9242,3021949,65.8831,66.1485,65.5133,65.6366,14210699,32.2263,32.4026,31.9976,32.2263,12608435,43.1055,43.4677,42.957,43.0962,25661020
2016-10-28,16.3245,16.3534,15.8911,16.0645,115123601,47.7017,47.8353,46.7186,47.3008,17780277,172.6593,172.6593,169.7092,171.3342,2042775,65.921,65.94,64.9113,65.5228,12766498,32.1024,32.4264,31.6069,31.9404,10183535,43.2448,43.3098,42.6041,42.9291,20882042
2016-10-31,16.0645,16.1127,15.8911,15.8911,70387630,47.4726,47.5872,46.9,46.9095,15173447,171.8565,172.6496,171.4212,172.3981,1828180,65.8262,65.9684,65.6366,65.665,14336299,32.1215,32.2834,31.9118,31.9881,8687190,43.087,43.2355,42.7155,42.7248,20115933
2016-11-01,15.9489,16.1319,15.7274,15.9971,88587059,47.1481,47.4058,46.1937,46.7091,20691054,173.1332,173.3073,170.8216,172.224,2900633,65.8736,66.158,64.7833,65.3901,15564491,32.0929,32.2358,31.3592,31.7879,8988743,42.827,42.9755,42.3441,42.7062,20020196
2016-11-02,15.8526,15.9489,15.6793,15.8719,119202034,46.4132,46.5039,45.9647,46.3273,15824060,171.2665,171.6824,170.2993,170.7925,2104770,65.0867,65.2763,64.4799,65.1151,12449788,31.5593,31.6069,31.1876,31.3687,8900448,42.4909,42.6126,42.2006,42.3598,19566574
2016-11-03,15.8671,16.0549,15.843,15.8719,69690374,46.471,46.9114,45.9826,46.1454,16224279,170.9763,172.137,170.4347,170.4347,1972746,65.2858,65.5986,64.679,64.8307,10369670,31.5116,31.6641,31.2258,31.2639,8172454,42.4441,42.8748,42.3692,42.4534,14982746
2016-11-04,15.92,16.0934,15.7501,15.9393,82437373,46.0688,46.7295,45.6762,46.1262,14152548,170.5507,171.5276,169.0032,170.1542,1846465,64.935,65.0013,64.1291,64.2429,13571306,31.2734,31.645,31.0256,31.2353,7897846,42.4722,42.5283,41.6576,41.7606,27391609
2016-11-07,16.2379,16.4112,16.2282,16.3823,91581902,47.17,47.7254,47.1221,47.7062,19357566,173.1332,175.5513,173.1332,175.5319,3338783,65.4943,66.3382,65.4185,66.2528,16515137,31.9881,32.3978,31.9881,32.3978,11328047,42.3411,42.7812,42.3317,42.5096,25769393
2016-11-08,16.1993,16.4738,16.0934,16.3727,95842770,47.3232,47.9025,46.9545,47.7924,17548250,174.2068,176.6926,172.6109,175.9575,2646158,66.0822,66.8833,65.646,66.395,17531748,32.2167,32.6646,31.9595,32.4931,7370494,42.3036,42.9029,42.0134,42.6407,19462621
2016-11-09,17.0083,17.384,16.7579,17.3069,319516881,47.9456,49.7315,47.3711,49.4011,59210448,178.9366,187.1967,177.4374,186.3165,7823835,67.7508,70.3012,67.6181,69.4479,50948378,33.0648,35.1707,32.8456,34.799,28311033,43.3804,45.5153,43.0714,44.9347,67615042
2016-11-10,17.5862,18.2893,17.5766,18.0678,304986449,49.8416,51.9004,49.5448,51.3354,52067278,188.1542,197.9619,187.6416,194.2864,11345422,70.3676,73.2403,70.3676,72.6714,56192320,34.9896,37.105,34.9896,36.2283,38587204,45.8149,48.6239,45.6838,48.343,100988797
2016-11-11,17.9522,18.3278,17.9425,18.3182,212952487,50.5215,50.9045,49.4107,50.5885,41858608,191.7523,198.2811,191.7523,197.2558,6290179,72.3396,72.7425,71.8371,72.7093,27574323,35.609,36.9239,35.5804,36.6762,22845455,47.8374,48.6801,47.5003,48.4366,46594895
2016-11-14,18.6938,19.4546,18.6841,19.339,320959885,50.7896,52.5611,50.7513,52.36,43113101,197.4589,204.8292,197.4589,202.3241,8248097,73.2403,76.2647,73.2403,75.383,46130653,37.0478,38.0007,36.9525,37.4957,25618994,48.6052,50.6183,48.6052,49.8318,59154429
2016-11-15,19.0597,19.4354,18.8768,19.4161,190293076,51.6993,53.1165,51.4312,53.0974,33433808,199.7899,204.2779,198.4455,204.2682,4893793,74.3021,75.2882,73.7428,75.2408,28126307,36.9811,38.1484,36.5952,38.115,18608046,49.0452,49.2419,48.2587,49.2419,39437914
2016-11-16,19.0501,19.2235,18.9538,19.0212,126734547,51.91,52.6665,51.91,52.3122,24200100,200.554,201.2601,198.1166,199.4998,5276156,74.1599,74.2832,72.8895,73.3825,26054926,37.1717,37.6195,37.1193,37.3432,18234923,48.4928,48.8486,48.0902,48.3898,26996205
2016-11-17,19.0309,19.4739,18.9779,19.339,167979154,52.2834,53.6049,52.0536,53.0974,24579011,199.4998,202.8173,198.9291,202.7593,3572432,73.885,74.3827,73.5721,73.9703,19306721,37.1812,38.0865,36.8954,38.0865,12676901,48.1183,49.5321,47.7156,49.1482,29205878
2016-11-18,19.3198,19.3968,19.1368,19.262,120620238,53.0303,53.4707,52.6473,53.1069,24989950,202.9915,205.1193,202.8464,203.4557,4278161,73.9134,74.3496,73.5247,73.6764,19769965,38.115,38.7487,38.0102,38.5248,16413329,49.1108,49.607,48.6801,49.4572,29673414
2016-11-21,19.3583,19.5991,19.2716,19.5798,117479106,53.5857,53.6145,52.7957,53.1835,20410449,204.5293,204.7518,202.3241,204.1618,2860229,73.9514,74.1125,73.2782,73.9988,11983529,38.5343,38.8773,38.2199,38.6487,10122257,49.4853,49.607,48.7082,48.8018,23587173
2016-11-22,19.6954,19.7147,19.3776,19.5509,104771816,53.2985,53.7677,53.0782,53.7198,21975907,204.4326,205.0033,203.0108,204.1908,2945664,74.2737,74.4775,73.7238,74.4538,14410100,38.6487,38.8488,38.0865,38.6296,12341112,49.0921,49.2325,48.5115,48.8954,22816942
2016-11-23,19.6665,19.8976,19.4546,19.8013,110963157,53.9113,54.4188,53.4421,54.2848,19913463,204.568,206.4154,202.5078,205.3515,3734360,74.7762,75.127,73.8471,74.7667,13401387,38.5915,39.2385,38.3247,39.106,9853631,49.1014,49.2793,48.6426,48.8392,20022318
2016-11-25,19.8591,20.1047,19.7435,20.0903,62610385,54.1986,54.3901,53.806,54.3709,11488291,204.4326,205.7809,204.0854,204.452,1973959,74.9943,75.3261,74.397,74.7383,6185719,39.1632,39.2585,38.8678,39.1632,4027471,49.064,49.27,48.7269,49.27,9635745
2016-11-28,19.9073,20.0806,19.5028,19.5509,108651231,53.49,53.9584,53.0782,53.1165,23645006,203.1172,204.8195,202.7303,203.4557,3297394,74.122,74.7762,73.9703,74.2547,13007242,38.7154,39.0632,38.4438,38.5343,10123600,48.8018,49.1389,48.1183,48.2962,26518494
2016-11-29,19.628,19.7821,19.5028,19.5413,114216829,53.1452,53.5649,52.9729,53.1644,15725383,203.7371,206.5798,203.6692,205.4447,2577591,74.3211,75.0511,74.3211,74.8236,14144062,38.5343,38.9917,38.3914,38.6868,8602864,48.2774,48.8112,48.2774,48.5583,16267266
2016-11-30,20.0778,20.4838,20.0295,20.4161,191699579,53.8443,54.3135,53.6815,53.9975,24395062,208.7919,214.1961,208.5688,212.7601,6507871,75.7717,76.35,75.5631,76.0087,25351899,39.087,39.6778,39.0775,39.411,14726566,49.1389,49.7756,48.9703,49.5509,26567203
2016-12-01,20.7061,21.2088,20.6288,20.7835,199233944,54.3614,55.1274,54.1363,54.8401,27592511,214.3513,220.3958,213.7886,219.8816,7606546,76.4638,78.0082,76.4638,77.5446,23823632,39.7921,40.5354,39.6206,40.1733,14053940,49.7475,51.0022,49.6819,50.8805,35623052
2016-12-02,20.7738,20.7835,20.3195,20.5225,128468708,54.7731,54.8114,53.557,53.6432,25110311,219.2703,219.5129,214.6327,216.7089,5297420,77.5541,77.5826,76.7008,77.3645,16931504,40.1075,40.1075,39.2013,39.8588,11288363,50.7868,50.8149,49.916,50.1688,21894686
2016-12-05,20.7545,21.1402,20.7448,21.1121,130377307,54.2081,55.0891,54.1794,54.8497,24404549,218.8046,222.375,218.533,221.7444,4599300,78.0282,78.9668,78.0187,78.9383,18529840,40.3067,40.826,39.8407,40.1066,12264184,50.4685,51.0584,50.4404,50.8898,24793902
2016-12-06,21.3538,21.4215,20.9961,21.4215,120789194,55.52,55.6158,54.5816,55.4626,21487547,223.3259,225.7417,221.1138,224.4901,5259347,79.2607,79.4598,78.1514,79.346,16130043,40.4877,40.7259,39.9922,40.5068,11769504,50.9835,52.0321,50.7681,52.0134,30706669
2016-12-07,21.4505,21.8178,21.2185,21.8178,168005152,55.4338,56.65,55.4338,56.5542,30517614,223.5393,229.0599,223.5393,228.5457,6595232,79.2133,79.7252,78.5496,79.7063,18996905,40.4972,40.7736,40.2924,40.6306,16213352,52.0134,53.6426,51.7138,53.6333,46616968
2016-12-08,22.0305,22.4655,21.9338,22.1851,182693888,56.8798,58.2204,56.5398,57.598,32535971,229.8264,235.2014,228.9726,234.2603,7343669,79.858,81.0621,79.583,80.7018,20844853,40.8784,41.6597,40.6842,41.5263,14972868,53.6426,54.3262,53.0996,53.6426,39828604
2016-12-09,22.1851,22.3978,22.0208,22.3205,130590406,57.416,57.665,56.705,57.4926,22804941,233.4453,234.7939,231.7668,234.6484,5456047,80.607,81.0621,79.7726,81.0526,14567202,41.4406,41.9647,41.1928,41.6693,12115063,53.2868,53.5958,52.8936,53.5022,20331186
2016-12-12,22.2335,22.4751,21.784,21.8565,136869792,56.9276,57.5403,56.3723,57.0234,21829666,233.3386,235.5992,229.3315,230.1077,5020914,80.9293,81.337,79.9149,80.332,14509120,41.4501,41.8408,40.6497,40.9546,12048574,52.9029,53.4647,52.0134,52.2288,27884341
2016-12-13,22.0401,22.1175,21.5471,21.8565,118204085,57.1,57.4256,56.2669,57.2532,22014524,231.8832,233.0281,228.4923,231.4466,4680464,80.569,81.2232,79.4693,80.3605,16669046,41.088,41.2595,40.1733,40.5544,16674850,52.2943,52.6314,51.77,52.285,24355561
2016-12-14,21.5665,22.5235,21.4698,21.9145,225340901,56.4584,58.2204,56.334,56.9276,31399364,228.6524,235.8805,228.3613,232.7855,6172391,79.5261,81.6499,79.4124,80.332,22622633,40.2781,41.593,40.1351,40.8403,15136470,51.255,52.079,50.5902,51.2175,54590640
2016-12-15,22.1368,22.6105,22.0401,22.3881,162025814,57.5501,58.048,57.033,57.6746,22389343,235.2693,238.2576,234.4252,235.7641,4829694,80.9672,82.0007,80.4932,81.5361,19438924,41.3262,41.4596,40.8689,40.9832,15725728,51.6576,52.6689,51.4048,51.6763,31345878
2016-12-16,22.5428,22.5428,21.8951,21.9048,147497746,58.0193,58.0384,57.1048,57.2149,28405907,235.5701,235.9485,231.3011,231.7862,6876447,81.8111,81.8111,80.4837,80.5311,23008520,41.088,41.4978,40.6021,40.6973,19076896,51.9572,52.1071,51.4235,51.8168,33171784
2016-12-19,21.8468,21.9628,21.5858,21.7308,97508910,56.966,57.2437,56.4201,57.1287,17654398,231.2429,232.6012,229.2248,231.9511,3743284,80.3984,81.0052,79.8201,80.9957,21685098,40.6497,40.8403,40.1542,40.8117,12663474,51.667,51.9385,51.1707,51.7044,16801429
2016-12-20,21.8758,22.0691,21.8565,21.9531,83879520,57.3777,58.2204,57.3777,58.2204,23439760,233.358,236.3948,233.0766,235.8514,4487687,81.337,82.0481,81.1047,82.0386,14587310,41.0975,41.5263,41.0975,41.4501,8647434,51.9385,52.7344,51.6389,52.5284,19245332
2016-12-21,21.9628,21.9628,21.7211,21.8758,61079086,58.1246,58.3257,57.598,58.1725,15090176,235.0267,235.182,232.9311,234.2506,3277750,81.9438,82.3041,81.5645,82.2472,11400484,41.5835,41.6026,41.2405,41.3262,6859264,52.519,52.519,52.093,52.1632,14058380
2016-12-22,21.8468,21.9725,21.7211,21.7888,67123500,58.0863,58.3449,57.8469,57.9235,14571095,234.0468,235.6283,232.4168,232.9699,2637229,81.9533,82.6454,81.7352,82.3799,13924219,41.2595,41.3453,40.745,40.7736,8200299,52.2101,52.4594,51.9666,52.2007,14515521
2016-12-23,21.7598,21.8951,21.6825,21.8468,38187752,57.9618,58.4119,57.8182,58.4023,9313992,232.4071,234.6969,231.7959,233.7946,2187498,82.4842,82.6264,81.9153,82.5316,10759433,40.8403,41.0404,40.7355,41.0308,6732960,52.2288,52.416,52.0791,52.3973,8312986
2016-12-27,21.9531,21.9773,21.7888,21.8565,39988630,58.4406,58.6992,58.2683,58.4981,9544019,234.7454,235.3662,233.2415,234.367,1998164,82.5316,82.6359,82.2472,82.6075,6946360,41.2309,41.2309,40.926,41.088,5926956,52.3411,52.5284,52.285,52.388,8893940
2016-12-28,21.8661,21.9145,21.5181,21.5858,52652949,58.4119,58.6034,57.4352,57.4926,17127359,236.4336,237.2195,233.2803,233.4841,3052978,82.6359,82.854,81.8679,82.0102,9455586,41.2119,41.25,40.5639,40.6116,4854540,52.416,52.5097,51.7512,51.7981,10609110
2016-12-29,21.5858,21.6438,21.0445,21.2668,79188397,57.4735,57.5716,56.1903,56.8606,17121238,233.5811,233.8916,229.5935,231.0876,2619021,82.086,82.1713,80.6259,81.4318,14689042,40.6402,40.7545,39.7676,40.1637,7180187,51.6763,51.9291,51.0115,51.3486,15933472
2016-12-30,21.2861,21.5181,21.2185,21.3635,72605892,56.9755,57.2628,56.6787,56.9085,16588499,231.4078,233.3386,230.3309,232.3198,2355544,81.6309,81.9343,81.2138,81.8111,13617776,40.1828,40.5449,39.9065,40.259,6943549,51.3954,51.8355,51.3018,51.6014,15095516
2017-01-03,21.8468,21.9241,21.4601,21.7791,99298080,58.1055,58.4981,57.2149,58.0193,18322398,235.4731,237.6755,230.8839,234.3767,4384246,82.8066,83.2048,81.5171,82.7023,20550714,41.0594,41.574,40.4496,41.0213,8316914,52.1258,52.7625,51.9291,52.4348,22063790
2017-01-04,21.9628,22.1948,21.8468,22.1851,76875052,58.115,59.0152,58.0384,58.8045,16947520,234.2506,236.0746,232.8826,235.8902,2728709,82.9025,83.1122,82.3686,82.8548,15266596,41.2595,41.755,41.0118,41.5645,7747375,52.5846,52.7223,52.0705,52.4816,15036148
2017-01-05,22.0595,22.1658,21.6003,21.9241,86826447,58.3832,58.8236,57.3681,57.7799,18317911,235.4925,235.9896,229.7293,234.1341,3562618,82.7595,83.0455,81.2808,82.0922,14300816,41.4787,41.574,40.2018,41.1833,9883202,51.9572,52.2662,51.0069,51.667,18831628
2017-01-06,22.0208,22.0885,21.8081,21.9241,66281476,58.1055,58.2587,57.5309,57.981,16778439,235.0753,238.8688,234.1827,237.6075,3591079,82.3591,82.5784,81.9301,82.1017,12893298,41.5073,42.0504,41.1452,41.7836,9152750,51.7419,52.0284,51.2175,51.5359,18715908
2017-01-09,21.7598,21.9531,21.6535,21.7985,75901509,57.598,58.0672,57.1383,57.665,14592998,236.0067,237.4038,234.2797,235.6574,3022766,81.7299,82.7214,81.5297,82.1589,12806609,41.4406,41.4882,40.6688,40.6973,11104032,51.1988,51.3205,50.7306,50.7868,21794061
2017-01-10,21.8371,22.3688,21.7888,22.1755,100977665,57.6458,58.2683,57.4064,57.6746,13483329,233.6975,236.191,231.9317,235.3469,3432904,82.054,82.8453,81.7203,82.3972,13989033,40.9546,41.4691,40.7355,41.0308,9074252,50.8898,51.667,50.8055,51.1426,17978219
2017-01-11,22.1755,22.3011,21.9628,22.3011,92385551,57.1287,57.4543,56.7313,57.416,20737634,235.541,238.5195,234.7939,238.4419,3532563,82.3972,83.0169,81.9015,83.0169,14713067,41.0975,41.6121,40.764,41.6121,8777107,51.1239,51.3112,50.2999,51.3112,21100589
2017-01-12,22.2431,22.3495,21.8565,22.1561,120474191,57.0043,57.2818,56.2669,56.717,22778873,237.7628,238.1576,234.3767,236.5791,4022328,82.7118,83.198,82.0063,82.2161,21337435,41.5454,41.6502,40.8212,41.574,8595607,51.1707,51.2924,50.4685,51.0303,20566603
2017-01-13,22.4365,22.6288,22.0401,22.2431,161930864,56.9276,57.7607,56.8606,57.1,21045164,238.1218,240.3921,235.6768,237.0254,4186076,83.0455,84.056,82.0826,82.6546,28295985,41.9456,42.4983,41.4453,41.7455,12904520,51.6014,52.622,51.1707,51.7887,37231593
2017-01-17,21.9241,22.0305,21.2765,21.3151,152495923,56.5063,56.8032,55.5679,55.903,25013769,235.7059,235.8223,228.5942,228.7203,6277192,80.9672,81.2437,79.3942,79.6516,30024625,41.7169,41.7741,39.8016,40.1637,21840380,51.3112,51.461,50.1688,50.3561,26974416
2017-01-18,21.5568,21.8951,21.3635,21.8758,124366028,55.5296,55.8073,54.6774,54.9551,29276183,228.9726,230.6122,224.626,227.3135,7590482,79.7279,80.2999,79.1559,80.0234,21270134,40.2971,41.1166,40.0017,40.8403,15906928,50.3561,50.8336,49.9441,50.8149,21186749
2017-01-19,21.9725,22.0498,21.6631,21.7791,75990836,55.0891,55.1561,53.9975,54.256,24932449,227.1,227.7598,223.7528,224.5192,4561821,80.1378,80.7193,79.2417,79.4133,16555554,40.5639,40.9737,39.9732,40.4496,15040127,50.7868,51.2784,50.431,51.1052,20906892
2017-01-20,21.9048,22.1658,21.7695,21.8855,102564870,54.5241,54.6965,53.6528,53.7294,27722281,224.723,226.285,223.6751,225.2857,5211836,79.5372,79.9185,79.399,79.766,18436790,40.4782,40.845,40.3543,40.583,10779621,51.2644,51.6014,51.1426,51.564,24160823
2017-01-23,21.8661,22.0015,21.668,21.8081,61385646,53.7389,53.9017,53.0686,53.3176,23130215,224.9558,226.7915,223.8789,225.7417,3136161,79.4133,80.0806,79.3227,79.8041,12179161,40.2114,40.5735,39.8064,39.9827,12344651,51.2269,51.4984,50.7026,50.7962,17227385
